Requirement_ID,test_case_no,Auto_Drift_Estimate,a0,a1,a2,a3,a4,a5,a6,t0,actual_frequency,present_temperature,f0,temp0,executed_requirements,executed_requirement_texts,theoretical_frequency,delfbyf0,deltaf,new_time_period,delta_time_period
REQ_7,46,enabled,2,2,5,0,0,2,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_7,47,not_enabled,2,2,5,2,1,1,2,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-49.99999999999929
REQ_7,48,enabled,1,2,3,0,0,1,0,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4085467.0,32683736000.0,3.059624992779285e-11,-49.999999999969404
REQ_7,50,not_enabled,2,2,3,0,0,1,2,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175617710.0,1404941680000.0,7.117733131141882e-13,-49.99999999999929
REQ_7,51,not_enabled,2,2,5,0,1,2,0,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8364932.0,66919456000.0,1.4943335469632573e-11,-89.99999999998505
REQ_7,53,not_enabled,2,2,5,2,1,1,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-89.99999999999929
REQ_7,54,enabled,2,2,5,2,1,1,0,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4299353.0,34394824000.0,2.9074135323585823e-11,-49.999999999970925
REQ_7,56,not_enabled,2,2,5,2,1,2,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-89.9999999999993
REQ_7,57,enabled,1,2,5,0,0,1,0,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4086349.0,32690792000.0,3.05896460166163e-11,-89.9999999999694
REQ_7,59,enabled,2,2,5,0,0,2,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_7,61,enabled,2,2,3,0,1,1,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175812191.0,1406497528000.0,7.109859593810194e-13,-89.99999999999929
REQ_7,63,enabled,1,2,5,2,1,2,0,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383453.0,67067624000.0,1.4910322165541793e-11,-49.99999999998509
REQ_7,65,enabled,1,2,5,2,1,1,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-89.99999999999929
REQ_7,67,not_enabled,1,2,5,2,1,1,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-89.99999999999929
REQ_7,68,not_enabled,2,2,5,0,0,2,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_7,69,enabled,2,2,5,2,1,1,2,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-49.99999999999929
REQ_7,70,enabled,1,2,5,2,0,1,2,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175637113.0,1405096904000.0,7.116946820248937e-13,-49.99999999999929
REQ_7,72,not_enabled,1,2,5,2,1,2,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915695.0,1439325560000.0,6.947698437606022e-13,-89.9999999999993
REQ_7,73,enabled,2,2,3,0,1,2,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179896292.0,1439170336000.0,6.948447792640174e-13,-89.9999999999993
REQ_7,75,enabled,2,2,5,0,1,2,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897174.0,1439177392000.0,6.948413725785299e-13,-89.9999999999993
REQ_7,78,enabled,1,2,3,0,1,1,0,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4279948.0,34239584000.0,2.920595549152572e-11,-89.9999999999708
REQ_7,79,enabled,1,2,3,2,1,2,2,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179914813.0,1439318504000.0,6.947732497447376e-13,-49.999999999999304
REQ_7,80,enabled,1,2,3,2,0,2,0,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188090.0,65504720000.0,1.5266073618380646e-11,-49.99999999998473
REQ_7,81,not_enabled,2,2,5,2,0,1,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175637114.0,1405096912000.0,7.116946779728191e-13,-89.99999999999929
REQ_7,82,not_enabled,2,2,3,2,1,1,0,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4298471.0,34387768000.0,2.908010102194454e-11,-89.99999999997092
REQ_7,85,not_enabled,2,2,3,0,0,2,2,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179701811.0,1437614488000.0,6.955967700537154e-13,-49.999999999999304
REQ_7,86,not_enabled,2,2,5,0,0,1,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175618592.0,1404948736000.0,7.117697384126065e-13,-89.99999999999929
REQ_7,87,enabled,2,2,5,2,1,2,2,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-49.999999999999304
REQ_7,98,not_enabled,2,2,5,2,1,2,2,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-49.999999999999304
REQ_7,100,not_enabled,1,2,5,0,1,2,2,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897173.0,1439177384000.0,6.948413764409662e-13,-49.999999999999304
REQ_7,101,not_enabled,1,2,3,2,0,1,2,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175636231.0,1405089848000.0,7.116982559726059e-13,-89.99999999999929
REQ_7,103,enabled,1,2,3,0,0,1,0,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4085467.0,32683736000.0,3.059624992779285e-11,-89.9999999999694
REQ_7,105,not_enabled,2,2,5,2,1,2,0,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383454.0,67067632000.0,1.4910320387000347e-11,-49.99999999998509
REQ_7,106,enabled,2,2,5,0,0,2,0,50,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8170451.0,65363608000.0,1.5299031191909577e-11,-49.9999999999847
REQ_7,108,not_enabled,1,2,3,2,0,2,0,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188090.0,65504720000.0,1.5266073618380646e-11,-89.99999999998474
REQ_7,109,not_enabled,2,2,5,0,1,1,2,50,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175813073.0,1406504584000.0,7.109823925836141e-13,-49.99999999999929
REQ_7,112,not_enabled,1,2,3,0,0,2,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179701810.0,1437614480000.0,6.955967739245544e-13,-89.9999999999993
REQ_7,113,enabled,2,2,5,2,1,2,0,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383454.0,67067632000.0,1.4910320387000347e-11,-89.99999999998509
REQ_7,116,enabled,1,2,5,0,1,2,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897173.0,1439177384000.0,6.948413764409662e-13,-89.9999999999993
REQ_7,125,not_enabled,2,2,5,0,1,1,0,90,7000,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4280831.0,34246648000.0,2.919993122832197e-11,-89.9999999999708
REQ_7,133,enabled,2,2,3,2,1,1,2,90,7009,46,8000.0,25,REQ_7,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175830713.0,1406645704000.0,7.109110641500324e-13,-89.99999999999929
